Game ID,Year,Region,Round,Game Location,Better Seed,Team - Better Seed,Spread,Over/Under Total,Worse Seed,Team - Worse Seed,Better Seed - Score,Worse Seed - Score,Game Winner - Team,Game Winner - Seed,Better Seed vs. Spread,Better Seed vs. Spread (Points),O/U,O/U Margin,Margin of Victory,Total Points Scored,Better Seed Conference,Worse Seed - Conference,Better Seed Ken Pom,Worse Seed Ken Pom,Better Seed and Worse Ken Pom?,Ken Pom Ranking Margin,KP EM Diff,Better Seed KP Expected Margin,Worse Seed KP Expected Marg.,Better Seed Adj Off. Eff Rank,Worse Seed Adjusted Off Eff. Rank,Better Seed Adj. Def Eff. Rank,Worse Seed Adjusted Def. Rank,Futures Better to F4,Futures Worse to F4,
1030,2005,Albuquerque,1) Round of 64,Nashville,5,Georgia-Tech,-5,Not Available,12,George-Washington,80,68,Georgia Tech,Better Seed,Win,-7,N/A,N/A,12,148,ACC,Atlantic 10,20,36,No,16,5.5,19.89,14.39,66,54,3,43,,,
1031,2005,Albuquerque,1) Round of 64,Nashville,4,Louisville,-11,Not Available,13,Louisiana-Lafayette,68,62,Louisville,Better Seed,Loss,5,N/A,N/A,6,130,C-USA,Sun Belt,8,79,No,71,14.76,24.21,9.45,12,78,16,79,,,
1032,2005,Albuquerque,1) Round of 64,Tucson,6,texas-tech,-4,Not Available,11,UCLA,78,66,texas-tech,Better Seed,Win,-8,N/A,N/A,12,144,Big 12,Pac-10,33,59,No,26,3.83,15.09,11.26,49,68,45,61,,,
1033,2005,Albuquerque,1) Round of 64,Tucson,3,Gonzaga,-13,Not Available,14,Winthrop,74,64,Gonzaga,Better Seed,Loss,3,N/A,N/A,10,138,WCC,Big South,25,111,No,86,13.17,18.1,4.93,6,190,148,57,,,
1034,2005,Albuquerque,1) Round of 64,Cleveland,7,west-virginia,-2,Not Available,10,Creighton,63,61,west-virginia,Better Seed,Push,0,N/A,N/A,2,124,Big East,Missouri Valley,42,38,Yes,-4,-0.54,13.52,14.06,32,22,94,112,,,
1035,2005,Albuquerque,1) Round of 64,Cleveland,2,Wake-Forest,-17,Not Available,15,Chattanooga,70,54,Wake Forest,Better Seed,Loss,1,N/A,N/A,16,124,ACC,SoCon,5,170,No,165,25.76,25.34,-0.42,1,212,93,115,,,
1036,2005,Albuquerque,2) Second Round,Boise,1,Washington,Not Available,Not Available,8,Pacific,97,79,Washington,Better Seed,Not Available,#VALUE!,N/A,N/A,18,176,Pac-10,Big West,13,41,No,28,8.36,22.28,13.92,5,26,69,100,,,
1037,2005,Albuquerque,2) Second Round,Nashville,4,Louisville,Not Available,Not Available,5,Georgia-Tech,76,54,Louisville,Better Seed,Not Available,#VALUE!,N/A,N/A,22,130,C-USA,ACC,8,20,No,12,4.32,24.21,19.89,12,66,16,3,,,
1038,2005,Albuquerque,2) Second Round,Tucson,3,Gonzaga,Not Available,Not Available,6,texas-tech,69,71,texas-tech,Worse Seed,Not Available,#VALUE!,N/A,N/A,2,140,WCC,Big 12,25,33,No,8,3.01,18.1,15.09,6,49,148,45,,,
1039,2005,Albuquerque,2) Second Round,Cleveland,2,Wake-Forest,Not Available,Not Available,7,west-virginia,105,111,west-virginia,Worse Seed,Not Available,#VALUE!,N/A,N/A,6,216,ACC,Big East,5,42,No,37,11.82,25.34,13.52,1,32,93,94,,,
1040,2005,Albuquerque,3) Sweet 16,Albuquerque,1,Washington,Not Available,Not Available,4,Louisville,79,93,Louisville,Worse Seed,Not Available,#VALUE!,N/A,N/A,14,172,Pac-10,C-USA,13,8,Yes,-5,-1.93,22.28,24.21,5,12,69,16,,,
1041,2005,Albuquerque,3) Sweet 16,Albuquerque,6,texas-tech,Not Available,Not Available,7,west-virginia,60,65,west-virginia,Worse Seed,Not Available,#VALUE!,N/A,N/A,5,125,Big 12,Big East,33,42,No,9,1.57,15.09,13.52,49,32,45,94,,,
1042,2005,Albuquerque,4) Elite 8,Albuquerque,4,Louisville,Not Available,Not Available,7,west-virginia,93,85,Louisville,Better Seed,Not Available,#VALUE!,N/A,N/A,8,178,C-USA,Big East,8,42,No,34,10.69,24.21,13.52,12,32,16,94,,,
1043,2005,Syracuse,1) Round of 64,Charlotte,1,North-Carolina,-27,Not Available,16,Oakland,96,68,North Carolina,Better Seed,Win,-1,N/A,N/A,28,164,ACC,Mid-Continent,2,175,No,173,32.42,31.45,-0.97,4,76,6,281,,,
1044,2005,Syracuse,1) Round of 64,Charlotte,8,Minnesota,-1,Not Available,9,Iowa-State,53,64,Iowa State,Worse Seed,Loss,12,N/A,N/A,11,117,Big Ten,Big 12,34,47,No,13,2.05,14.75,12.7,130,157,7,9,,,
1045,2005,Syracuse,1) Round of 64,Nashville,5,Villanova,-5,Not Available,12,New-Mexico,55,47,Villanova,Better Seed,Win,-3,N/A,N/A,8,102,Big East,Mountain West,11,32,No,21,7.77,23.06,15.29,20,23,10,77,,,
1046,2005,Syracuse,1) Round of 64,Nashville,4,Florida,-11,Not Available,13,Ohio,67,62,Florida,Better Seed,Loss,6,N/A,N/A,5,129,SEC,Mid-American,10,86,No,76,15.43,23.27,7.84,10,59,22,149,,,
1047,2005,Syracuse,1) Round of 64,Oklahoma City,6,Wisconsin,-7,Not Available,11,Northern-Iowa,57,52,Wisconsin,Better Seed,Loss,2,N/A,N/A,5,109,Big Ten,Missouri Valley,18,45,No,27,7.1,20.21,13.11,38,35,12,96,,,
1048,2005,Syracuse,1) Round of 64,Oklahoma City,3,Kansas,-13,Not Available,14,Bucknell,63,64,Bucknell,Worse Seed,Loss,14,N/A,N/A,1,127,Big 12,Patriot,9,102,No,93,17.75,23.48,5.73,14,198,18,40,,,
1049,2005,Syracuse,1) Round of 64,Worcester,7,Charlotte,4,Not Available,10,North-Carolina-State,63,75,North Carolina State,Worse Seed,Loss,8,N/A,N/A,12,138,C-USA,ACC,50,23,Yes,-27,-6.46,12.06,18.52,37,15,111,64,,,
1050,2005,Syracuse,1) Round of 64,Worcester,2,Connecticut,-18,Not Available,15,UCF,77,71,Connecticut,Better Seed,Loss,12,N/A,N/A,6,148,Big East,Atlantic Sun,14,199,No,185,25.42,22.17,-3.25,40,131,4,266,,,
1051,2005,Syracuse,2) Second Round,Charlotte,1,North-Carolina,Not Available,Not Available,9,Iowa-State,92,65,North Carolina,Better Seed,Not Available,#VALUE!,N/A,N/A,27,157,ACC,Big 12,2,47,No,45,18.75,31.45,12.7,4,157,6,9,,,
1052,2005,Syracuse,2) Second Round,Nashville,4,Florida,Not Available,Not Available,5,Villanova,65,76,Villanova,Worse Seed,Not Available,#VALUE!,N/A,N/A,11,141,SEC,Big East,10,11,No,1,0.21,23.27,23.06,10,20,22,10,,,
1053,2005,Syracuse,2) Second Round,Oklahoma City,6,Wisconsin,Not Available,Not Available,14,Bucknell,71,62,Wisconsin,Better Seed,Not Available,#VALUE!,N/A,N/A,9,133,Big Ten,Patriot,18,102,No,84,14.48,20.21,5.73,38,198,12,40,,,
1054,2005,Syracuse,2) Second Round,Worcester,2,Connecticut,Not Available,Not Available,10,North-Carolina-State,62,65,North Carolina State,Worse Seed,Not Available,#VALUE!,N/A,N/A,3,127,Big East,ACC,14,23,No,9,3.65,22.17,18.52,40,15,4,64,,,
1055,2005,Syracuse,3) Sweet 16,Syracuse,1,North-Carolina,Not Available,Not Available,5,Villanova,67,66,North Carolina,Better Seed,Not Available,#VALUE!,N/A,N/A,1,133,ACC,Big East,2,11,No,9,8.39,31.45,23.06,4,20,6,10,,,
1056,2005,Syracuse,3) Sweet 16,Syracuse,6,Wisconsin,Not Available,Not Available,10,North-Carolina-State,65,56,Wisconsin,Better Seed,Not Available,#VALUE!,N/A,N/A,9,121,Big Ten,ACC,18,23,No,5,1.69,20.21,18.52,38,15,12,64,,,
1057,2005,Syracuse,4) Elite 8,Syracuse,1,North-Carolina,Not Available,Not Available,6,Wisconsin,88,82,North Carolina,Better Seed,Not Available,#VALUE!,N/A,N/A,6,170,ACC,Big Ten,2,18,No,16,11.24,31.45,20.21,4,38,6,12,,,
1058,2005,Austin,1) Round of 64,Charlotte,1,Duke,-26,Not Available,16,Delaware-State,57,46,Duke,Better Seed,Loss,15,N/A,N/A,11,103,ACC,MEAC,3,213,No,210,33.36,28.08,-5.28,9,166,5,268,,,
1059,2005,Austin,1) Round of 64,Charlotte,8,Stanford,2,Not Available,9,Mississippi-State,70,93,Mississippi State,Worse Seed,Loss,21,N/A,N/A,23,163,Pac-10,SEC,54,39,Yes,-15,-2.31,11.71,14.02,110,77,27,23,,,
1060,2005,Austin,1) Round of 64,Worcester,5,Michigan-State,-8,Not Available,12,Old-Dominion,89,81,Michigan State,Better Seed,Push,0,N/A,N/A,8,170,Big Ten,CAA,6,74,No,68,15.31,25.18,9.87,7,133,29,31,,,
1061,2005,Austin,1) Round of 64,Worcester,4,Syracuse,-9,Not Available,13,Vermont,57,60,Vermont,Worse Seed,Loss,12,N/A,N/A,3,117,Big East,America East,16,43,No,27,7.44,20.83,13.39,16,34,34,85,,,
1062,2005,Austin,1) Round of 64,Tucson,6,Utah,-3,Not Available,11,UTEP,60,54,Utah,Better Seed,Win,-3,N/A,N/A,6,114,Mountain West,WAC,21,58,No,37,8.22,19.74,11.52,24,29,21,141,,,
1063,2005,Austin,1) Round of 64,Tucson,3,Oklahoma,-12,Not Available,14,Niagara,84,67,Oklahoma,Better Seed,Win,-5,N/A,N/A,17,151,Big 12,MAAC,12,105,No,93,17.65,23.04,5.39,17,13,17,302,,,
1064,2005,Austin,1) Round of 64,Indianapolis,7,Cincinnati,-3,Not Available,10,Iowa,76,64,Cincinnati,Better Seed,Win,-9,N/A,N/A,12,140,C-USA,Big Ten,22,27,No,5,2.1,19.64,17.54,42,39,11,26,,,
1065,2005,Austin,1) Round of 64,Indianapolis,2,Kentucky,-16,Not Available,15,Eastern-Kentucky,72,64,Kentucky,Better Seed,Loss,8,N/A,N/A,8,136,SEC,Ohio Valley,7,149,No,142,23.2,24.52,1.32,25,158,2,146,,,
1066,2005,Austin,2) Second Round,Charlotte,1,Duke,Not Available,Not Available,9,Mississippi-State,63,55,Duke,Better Seed,Not Available,#VALUE!,N/A,N/A,8,118,ACC,SEC,3,39,No,36,14.06,28.08,14.02,9,77,5,23,,,
1067,2005,Austin,2) Second Round,Worcester,5,Michigan-State,Not Available,Not Available,13,Vermont,72,61,Michigan State,Better Seed,Not Available,#VALUE!,N/A,N/A,11,133,Big Ten,America East,6,43,No,37,11.79,25.18,13.39,7,34,29,85,,,
1068,2005,Austin,2) Second Round,Tucson,3,Oklahoma,Not Available,Not Available,6,Utah,58,67,Utah,Worse Seed,Not Available,#VALUE!,N/A,N/A,9,125,Big 12,Mountain West,12,21,No,9,3.3,23.04,19.74,17,24,17,21,,,
1069,2005,Austin,2) Second Round,Indianapolis,2,Kentucky,Not Available,Not Available,7,Cincinnati,69,60,Kentucky,Better Seed,Not Available,#VALUE!,N/A,N/A,9,129,SEC,C-USA,7,22,No,15,4.88,24.52,19.64,25,42,2,11,,,
1070,2005,Austin,3) Sweet 16,Austin,1,Duke,Not Available,Not Available,5,Michigan-State,68,78,Michigan State,Worse Seed,Not Available,#VALUE!,N/A,N/A,10,146,ACC,Big Ten,3,6,No,3,2.9,28.08,25.18,9,7,5,29,,,
1071,2005,Austin,3) Sweet 16,Austin,2,Kentucky,Not Available,Not Available,6,Utah,62,52,Kentucky,Better Seed,Not Available,#VALUE!,N/A,N/A,10,114,SEC,Mountain West,7,21,No,14,4.78,24.52,19.74,25,24,2,21,,,
1072,2005,Austin,4) Elite 8,Austin,2,Kentucky,Not Available,Not Available,5,Michigan-State,88,94,Michigan State,Worse Seed,Not Available,#VALUE!,N/A,N/A,6,182,SEC,Big Ten,7,6,Yes,-1,-0.66,24.52,25.18,25,7,2,29,,,
1073,2004,East Rutherford,1) Round of 64,Buffalo,1,Saint-Joseph's,-24,Not Available,16,Liberty,82,63,Saint Joseph's,Better Seed,Loss,5,N/A,N/A,19,145,Atlantic 10,Big South,2,182,No,180,29.94,27.21,-2.73,4,243,11,132,,,
1074,2004,East Rutherford,1) Round of 64,Buffalo,8,texas-tech,-1,Not Available,9,Charlotte,76,73,texas-tech,Better Seed,Win,-2,N/A,N/A,3,149,Big 12,C-USA,35,41,No,6,1.28,15.63,14.35,62,25,24,77,,,
1075,2004,East Rutherford,1) Round of 64,Raleigh,5,Florida,-5,Not Available,12,Manhattan,60,75,Manhattan,Worse Seed,Loss,20,N/A,N/A,15,135,SEC,MAAC,18,55,No,37,8.59,20.01,11.42,9,84,55,41,,,
1076,2004,East Rutherford,1) Round of 64,Raleigh,4,Wake-Forest,-12,Not Available,13,VCU,79,78,Wake Forest,Better Seed,Loss,11,N/A,N/A,1,157,ACC,CAA,15,81,No,66,13.35,21.84,8.49,1,123,105,46,,,
1077,2004,East Rutherford,1) Round of 64,Milwaukee,6,Wisconsin,-8,Not Available,11,Richmond,76,64,Wisconsin,Better Seed,Win,-4,N/A,N/A,12,140,Big Ten,Atlantic 10,11,38,No,27,8.34,23.16,14.82,18,108,12,8,,,
1078,2004,East Rutherford,1) Round of 64,Milwaukee,3,Pittsburgh,-14,Not Available,14,UCF,53,44,Pittsburgh,Better Seed,Loss,5,N/A,N/A,9,97,Big East,Atlantic Sun,4,98,No,94,19.79,25.47,5.68,15,148,4,68,,,
1079,2004,East Rutherford,1) Round of 64,Kansas City,7,Memphis,-2,Not Available,10,South-Carolina,59,43,Memphis,Better Seed,Win,-14,N/A,N/A,16,102,C-USA,SEC,34,30,Yes,-4,-0.48,15.69,16.17,34,48,48,32,,,
1080,2004,East Rutherford,1) Round of 64,Kansas City,2,Oklahoma-State,-16,Not Available,15,Eastern-Washington,75,56,Oklahoma State,Better Seed,Win,-3,N/A,N/A,19,131,Big 12,Big Sky,8,124,No,116,19.9,23.42,3.52,7,103,28,155,,,
1081,2004,East Rutherford,2) Second Round,Buffalo,1,Saint-Joseph's,Not Available,Not Available,8,texas-tech,70,65,Saint Joseph's,Better Seed,Not Available,#VALUE!,N/A,N/A,5,135,Atlantic 10,Big 12,2,35,No,33,11.58,27.21,15.63,4,62,11,24,,,
1082,2004,East Rutherford,2) Second Round,Raleigh,4,Wake-Forest,Not Available,Not Available,12,Manhattan,84,80,Wake Forest,Better Seed,Not Available,#VALUE!,N/A,N/A,4,164,ACC,MAAC,15,55,No,40,10.42,21.84,11.42,1,84,105,41,,,
1083,2004,East Rutherford,2) Second Round,Milwaukee,3,Pittsburgh,Not Available,Not Available,6,Wisconsin,59,55,Pittsburgh,Better Seed,Not Available,#VALUE!,N/A,N/A,4,114,Big East,Big Ten,4,11,No,7,2.31,25.47,23.16,15,18,4,12,,,
1084,2004,East Rutherford,2) Second Round,Kansas City,2,Oklahoma-State,Not Available,Not Available,7,Memphis,70,53,Oklahoma State,Better Seed,Not Available,#VALUE!,N/A,N/A,17,123,Big 12,C-USA,8,34,No,26,7.73,23.42,15.69,7,34,28,48,,,
1085,2004,East Rutherford,3) Sweet 16,East Rutherford,1,Saint-Joseph's,Not Available,Not Available,4,Wake-Forest,84,80,Saint Joseph's,Better Seed,Not Available,#VALUE!,N/A,N/A,4,164,Atlantic 10,ACC,2,15,No,13,5.37,27.21,21.84,4,1,11,105,,,
1086,2004,East Rutherford,3) Sweet 16,East Rutherford,2,Oklahoma-State,Not Available,Not Available,3,Pittsburgh,63,51,Oklahoma State,Better Seed,Not Available,#VALUE!,N/A,N/A,12,114,Big 12,Big East,8,4,Yes,-4,-2.05,23.42,25.47,7,15,28,4,,,
1087,2004,East Rutherford,4) Elite 8,East Rutherford,1,Saint-Joseph's,Not Available,Not Available,2,Oklahoma-State,62,64,Oklahoma State,Worse Seed,Not Available,#VALUE!,N/A,N/A,2,126,Atlantic 10,Big 12,2,8,No,6,3.79,27.21,23.42,4,7,11,28,,,
1088,2004,St. Louis,1) Round of 64,Columbus,1,Kentucky,-28,Not Available,16,Florida-A&M,96,76,Kentucky,Better Seed,Loss,8,N/A,N/A,20,172,SEC,MEAC,9,267,No,258,33.93,23.4,-10.53,36,264,3,262,,,
1089,2004,St. Louis,1) Round of 64,Columbus,8,Washington,-1,Not Available,9,UAB,100,102,UAB,Worse Seed,Loss,3,N/A,N/A,2,202,Pac-10,C-USA,59,44,Yes,-15,-3.26,10.85,14.11,32,100,138,13,,,
1090,2004,St. Louis,1) Round of 64,Kansas City,5,Providence,-7,Not Available,12,Pacific,58,66,Pacific,Worse Seed,Loss,15,N/A,N/A,8,124,Big East,Big West,23,80,No,57,9.71,18.32,8.61,33,74,26,89,,,
1091,2004,St. Louis,1) Round of 64,Kansas City,4,Kansas,-8,Not Available,13,Illinois-Chicago,78,53,Kansas,Better Seed,Win,-17,N/A,N/A,25,131,Big 12,Horizon,24,62,No,38,7.17,17.87,10.7,45,80,18,51,,,
1092,2004,St. Louis,1) Round of 64,Milwaukee,6,Boston-College,-1,Not Available,11,Utah,58,51,Boston College,Better Seed,Win,-6,N/A,N/A,7,109,Big East,Mountain West,42,39,Yes,-3,-0.46,14.2,14.66,59,58,40,37,,,
1093,2004,St. Louis,1) Round of 64,Milwaukee,3,Georgia-Tech,-12,Not Available,14,Northern-Iowa,65,60,Georgia Tech,Better Seed,Loss,7,N/A,N/A,5,125,ACC,Missouri Valley,6,84,No,78,16.07,24.25,8.18,20,86,5,81,,,
1094,2004,St. Louis,1) Round of 64,Seattle,7,Michigan-State,-2,Not Available,10,Nevada,66,72,Nevada,Worse Seed,Loss,8,N/A,N/A,6,138,Big Ten,WAC,40,22,Yes,-18,-3.84,14.54,18.38,8,37,156,21,,,
1095,2004,St. Louis,1) Round of 64,Seattle,2,Gonzaga,-18,Not Available,15,Valparaiso,76,49,Gonzaga,Better Seed,Win,-9,N/A,N/A,27,125,WCC,Mid-Continent,3,146,No,143,25.21,26.08,0.87,2,210,34,93,,,
1096,2004,St. Louis,2) Second Round,Columbus,1,Kentucky,Not Available,Not Available,9,UAB,75,76,UAB,Worse Seed,Not Available,#VALUE!,N/A,N/A,1,151,SEC,C-USA,9,44,No,35,9.29,23.4,14.11,36,100,3,13,,,
1097,2004,St. Louis,2) Second Round,Kansas City,4,Kansas,Not Available,Not Available,12,Pacific,78,63,Kansas,Better Seed,Not Available,#VALUE!,N/A,N/A,15,141,Big 12,Big West,24,80,No,56,9.26,17.87,8.61,45,74,18,89,,,
1098,2004,St. Louis,2) Second Round,Milwaukee,3,Georgia-Tech,Not Available,Not Available,6,Boston-College,57,54,Georgia Tech,Better Seed,Not Available,#VALUE!,N/A,N/A,3,111,ACC,Big East,6,42,No,36,10.05,24.25,14.2,20,59,5,40,,,
1099,2004,St. Louis,2) Second Round,Seattle,2,Gonzaga,Not Available,Not Available,10,Nevada,72,91,Nevada,Worse Seed,Not Available,#VALUE!,N/A,N/A,19,163,WCC,WAC,3,22,No,19,7.7,26.08,18.38,2,37,34,21,,,
1100,2004,St. Louis,3) Sweet 16,St. Louis,4,Kansas,Not Available,Not Available,9,UAB,100,74,Kansas,Better Seed,Not Available,#VALUE!,N/A,N/A,26,174,Big 12,C-USA,24,44,No,20,3.76,17.87,14.11,45,100,18,13,,,
1101,2004,St. Louis,3) Sweet 16,St. Louis,3,Georgia-Tech,Not Available,Not Available,10,Nevada,72,67,Georgia Tech,Better Seed,Not Available,#VALUE!,N/A,N/A,5,139,ACC,WAC,6,22,No,16,5.87,24.25,18.38,20,37,5,21,,,
1102,2004,St. Louis,4) Elite 8,St. Louis,3,Georgia-Tech,Not Available,Not Available,4,Kansas,79,71,Georgia Tech,Better Seed,Not Available,#VALUE!,N/A,N/A,8,150,ACC,Big 12,6,24,No,18,6.38,24.25,17.87,20,45,5,18,,,
1103,2004,Atlanta,1) Round of 64,Raleigh,1,Duke,-34,Not Available,16,Alabama-State,96,61,Duke,Better Seed,Win,-1,N/A,N/A,35,157,ACC,SWAC,1,266,No,265,42.33,31.84,-10.49,3,294,2,185,,,
1104,2004,Atlanta,1) Round of 64,Raleigh,8,Seton-Hall,-3,Not Available,9,Arizona,80,76,Seton Hall,Better Seed,Win,-1,N/A,N/A,4,156,Big East,Pac-10,27,29,No,2,0.94,17.23,16.29,50,6,22,139,,,
1105,2004,Atlanta,1) Round of 64,Columbus,5,Illinois,-9,Not Available,12,Murray-State,72,53,Illinois,Better Seed,Win,-10,N/A,N/A,19,125,Big Ten,Ohio Valley,19,54,No,35,8.17,19.63,11.46,11,44,50,102,,,
1106,2004,Atlanta,1) Round of 64,Columbus,4,Cincinnati,-9,Not Available,13,East-Tennessee-State,80,77,Cincinnati,Better Seed,Loss,6,N/A,N/A,3,157,C-USA,SoCon,10,86,No,76,15.53,23.38,7.85,12,144,15,39,,,
1107,2004,Atlanta,1) Round of 64,Denver,6,North-Carolina,-8,Not Available,11,Air-Force,63,52,North Carolina,Better Seed,Win,-3,N/A,N/A,11,115,ACC,Mountain West,13,33,No,20,6.53,22.48,15.95,10,26,29,54,,,
1108,2004,Atlanta,1) Round of 64,Denver,3,Texas,-12,Not Available,14,Princeton,66,49,Texas,Better Seed,Win,-5,N/A,N/A,17,115,Big 12,Ivy,17,102,No,85,15.35,20.73,5.38,16,97,23,123,,,
1109,2004,Atlanta,1) Round of 64,Orlando,7,Xavier,2,Not Available,10,Louisville,80,70,Xavier,Better Seed,Win,-12,N/A,N/A,10,150,Atlantic 10,C-USA,25,16,Yes,-9,-3.63,17.51,21.14,49,91,20,1,,,
1110,2004,Atlanta,1) Round of 64,Orlando,2,Mississippi-State,-20,Not Available,15,Monmouth,85,52,Mississippi State,Better Seed,Win,-13,N/A,N/A,33,137,SEC,Northeast,14,189,No,175,25.52,22.06,-3.46,19,247,14,140,,,
1111,2004,Atlanta,2) Second Round,Raleigh,1,Duke,Not Available,Not Available,8,Seton-Hall,90,62,Duke,Better Seed,Not Available,#VALUE!,N/A,N/A,28,152,ACC,Big East,1,27,No,26,14.61,31.84,17.23,3,50,2,22,,,
1112,2004,Atlanta,2) Second Round,Columbus,4,Cincinnati,Not Available,Not Available,5,Illinois,68,92,Illinois,Worse Seed,Not Available,#VALUE!,N/A,N/A,24,160,C-USA,Big Ten,10,19,No,9,3.75,23.38,19.63,12,11,15,50,,,
1113,2004,Atlanta,2) Second Round,Denver,3,Texas,Not Available,Not Available,6,North-Carolina,78,75,Texas,Better Seed,Not Available,#VALUE!,N/A,N/A,3,153,Big 12,ACC,17,13,Yes,-4,-1.75,20.73,22.48,16,10,23,29,,,
1114,2004,Atlanta,2) Second Round,Orlando,2,Mississippi-State,Not Available,Not Available,7,Xavier,74,89,Xavier,Worse Seed,Not Available,#VALUE!,N/A,N/A,15,163,SEC,Atlantic 10,14,25,No,11,4.55,22.06,17.51,19,49,14,20,,,
1115,2004,Atlanta,3) Sweet 16,Atlanta,1,Duke,Not Available,Not Available,5,Illinois,72,62,Duke,Better Seed,Not Available,#VALUE!,N/A,N/A,10,134,ACC,Big Ten,1,19,No,18,12.21,31.84,19.63,3,11,2,50,,,
1116,2004,Atlanta,3) Sweet 16,Atlanta,3,Texas,Not Available,Not Available,7,Xavier,71,79,Xavier,Worse Seed,Not Available,#VALUE!,N/A,N/A,8,150,Big 12,Atlantic 10,17,25,No,8,3.22,20.73,17.51,16,49,23,20,,,
1117,2004,Atlanta,4) Elite 8,Atlanta,1,Duke,Not Available,Not Available,7,Xavier,66,63,Duke,Better Seed,Not Available,#VALUE!,N/A,N/A,3,129,ACC,Atlantic 10,1,25,No,24,14.33,31.84,17.51,3,49,2,20,,,
1118,2004,Phoenix,1) Round of 64,Seattle,1,Stanford,-24,Not Available,16,UTSA,71,45,Stanford,Better Seed,Win,-2,N/A,N/A,26,116,Pac-10,Southland,12,248,No,236,29.91,22.56,-7.35,29,242,6,221,,,
1119,2004,Phoenix,1) Round of 64,Seattle,8,Alabama,-2,Not Available,9,Southern-Illinois,65,64,Alabama,Better Seed,Loss,1,N/A,N/A,1,129,SEC,Missouri Valley,32,45,No,13,1.96,15.97,14.01,22,71,69,31,,,
1120,2004,Phoenix,1) Round of 64,Denver,5,Syracuse,-2,Not Available,12,BYU,80,75,Syracuse,Better Seed,Win,-3,N/A,N/A,5,155,Big East,Mountain West,36,31,Yes,-5,-0.72,15.32,16.04,53,38,36,44,,,
1121,2004,Phoenix,1) Round of 64,Denver,4,Maryland,-7,Not Available,13,UTEP,86,83,Maryland,Better Seed,Loss,4,N/A,N/A,3,169,ACC,WAC,20,43,No,23,4.67,18.82,14.15,61,47,9,59,,,
1122,2004,Phoenix,1) Round of 64,Orlando,6,Vanderbilt,1,Not Available,11,Western-Michigan,71,58,Vanderbilt,Better Seed,Win,-14,N/A,N/A,13,129,SEC,Mid-American,21,28,No,7,1.51,18.46,16.95,30,21,27,60,,,
1123,2004,Phoenix,1) Round of 64,Orlando,3,North-Carolina-State,-7,Not Available,14,Louisiana-Lafayette,61,52,North Carolina State,Better Seed,Win,-2,N/A,N/A,9,113,ACC,Sun Belt,7,67,No,60,13.36,23.64,10.28,5,57,30,103,,,
1124,2004,Phoenix,1) Round of 64,Buffalo,7,DePaul,-2,Not Available,10,Dayton,76,69,DePaul,Better Seed,Win,-5,N/A,N/A,7,145,C-USA,Atlantic 10,52,71,No,19,1.77,11.49,9.72,17,68,168,98,,,
1125,2004,Phoenix,1) Round of 64,Buffalo,2,Connecticut,-20,Not Available,15,Vermont,70,53,Connecticut,Better Seed,Loss,3,N/A,N/A,17,123,Big East,America East,5,171,No,166,26.47,25.22,-1.25,14,182,7,157,,,
1126,2004,Phoenix,2) Second Round,Seattle,1,Stanford,Not Available,Not Available,8,Alabama,67,70,Alabama,Worse Seed,Not Available,#VALUE!,N/A,N/A,3,137,Pac-10,SEC,12,32,No,20,6.59,22.56,15.97,29,22,6,69,,,
1127,2004,Phoenix,2) Second Round,Denver,4,Maryland,Not Available,Not Available,5,Syracuse,70,72,Syracuse,Worse Seed,Not Available,#VALUE!,N/A,N/A,2,142,ACC,Big East,20,36,No,16,3.5,18.82,15.32,61,53,9,36,,,
1128,2004,Phoenix,2) Second Round,Orlando,3,North-Carolina-State,Not Available,Not Available,6,Vanderbilt,73,75,Vanderbilt,Worse Seed,Not Available,#VALUE!,N/A,N/A,2,148,ACC,SEC,7,21,No,14,5.18,23.64,18.46,5,30,30,27,,,
1129,2004,Phoenix,2) Second Round,Buffalo,2,Connecticut,Not Available,Not Available,7,DePaul,72,55,Connecticut,Better Seed,Not Available,#VALUE!,N/A,N/A,17,127,Big East,C-USA,5,52,No,47,13.73,25.22,11.49,14,17,7,168,,,
1130,2004,Phoenix,3) Sweet 16,Phoenix,5,Syracuse,Not Available,Not Available,8,Alabama,71,80,Alabama,Worse Seed,Not Available,#VALUE!,N/A,N/A,9,151,Big East,SEC,36,32,Yes,-4,-0.65,15.32,15.97,53,22,36,69,,,
1131,2004,Phoenix,3) Sweet 16,Phoenix,2,Connecticut,Not Available,Not Available,6,Vanderbilt,73,53,Connecticut,Better Seed,Not Available,#VALUE!,N/A,N/A,20,126,Big East,SEC,5,21,No,16,6.76,25.22,18.46,14,30,7,27,,,
1132,2004,Phoenix,4) Elite 8,Phoenix,2,Connecticut,Not Available,Not Available,8,Alabama,87,71,Connecticut,Better Seed,Not Available,#VALUE!,N/A,N/A,16,158,Big East,SEC,5,32,No,27,9.25,25.22,15.97,14,22,7,69,,,
1133,2003,East,1) Round of 64,Oklahoma City,1,Oklahoma,-27,Not Available,16,South-Carolina-State,71,54,Oklahoma,Better Seed,Loss,10,N/A,N/A,17,125,Big 12,MEAC,8,246,No,238,31.77,23.08,-8.69,19,260,10,229,,,
1134,2003,East,1) Round of 64,Oklahoma City,8,California,1,Not Available,9,North-Carolina-State,76,74,California,Better Seed,Win,-3,N/A,N/A,2,150,Pac-10,ACC,44,48,No,4,0.59,13.41,12.82,57,34,51,93,,,
